;key;value;function;total;size
123;116;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""116""}";6372656174654465004173736574;"116{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""116""}";74
124;117;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";6372656174654465004173736574;"117{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74
125;118;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""118""}";6372656174654465004173736574;"118{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""118""}";74
126;119;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""119""}";6372656174654465004173736574;"119{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""119""}";74
127;120;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""120""}";6372656174654465004173736574;"120{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""120""}";74
128;121;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""121""}";6372656174654465004173736574;"121{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""121""}";74
129;122;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";6372656174654465004173736574;"122{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";74
130;123;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""123""}";6372656174654465004173736574;"123{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""123""}";74
131;124;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""124""}";6372656174654465004173736574;"124{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""124""}";74
132;125;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";6372656174654465004173736574;"125{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";74
133;126;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""126""}";6372656174654465004173736574;"126{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""126""}";74
134;127;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";6372656174654465004173736574;"127{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";74
135;128;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""128""}";6372656174654465004173736574;"128{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""128""}";74
136;129;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""129""}";6372656174654465004173736574;"129{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""129""}";74
137;130;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";6372656174654465004173736574;"130{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";74
138;131;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""131""}";6372656174654465004173736574;"131{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""131""}";74
139;132;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";6372656174654465004173736574;"132{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";74
140;133;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""133""}";6372656174654465004173736574;"133{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""133""}";74
141;134;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";6372656174654465004173736574;"134{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74
142;135;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""135""}";6372656174654465004173736574;"135{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""135""}";74
143;136;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""136""}";6372656174654465004173736574;"136{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""136""}";74
144;137;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""137""}";6372656174654465004173736574;"137{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""137""}";74
145;138;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""138""}";6372656174654465004173736574;"138{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""138""}";74
146;139;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""139""}";6372656174654465004173736574;"139{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""139""}";74
147;140;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""140""}";6372656174654465004173736574;"140{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""140""}";74
148;141;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""141""}";6372656174654465004173736574;"141{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""141""}";74
149;142;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";6372656174654465004173736574;"142{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";74
150;143;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";6372656174654465004173736574;"143{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";74
151;144;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";6372656174654465004173736574;"144{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74
152;145;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""145""}";6372656174654465004173736574;"145{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""145""}";74
153;146;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""146""}";6372656174654465004173736574;"146{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""146""}";74
154;147;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""147""}";6372656174654465004173736574;"147{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""147""}";74
155;148;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""148""}";6372656174654465004173736574;"148{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""148""}";74
156;149;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""149""}";6372656174654465004173736574;"149{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""149""}";74
157;150;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""150""}";6372656174654465004173736574;"150{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""150""}";74
158;151;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""151""}";6372656174654465004173736574;"151{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""151""}";74
159;152;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""152""}";6372656174654465004173736574;"152{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""152""}";74
160;153;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""153""}";6372656174654465004173736574;"153{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""153""}";74
161;154;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";6372656174654465004173736574;"154{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";74
162;155;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";6372656174654465004173736574;"155{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";74
163;156;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""156""}";6372656174654465004173736574;"156{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""156""}";74
164;157;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""157""}";6372656174654465004173736574;"157{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""157""}";74
165;158;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""158""}";6372656174654465004173736574;"158{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""158""}";74
166;159;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""159""}";6372656174654465004173736574;"159{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""159""}";74
167;160;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";6372656174654465004173736574;"160{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";74
168;161;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""161""}";6372656174654465004173736574;"161{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""161""}";74
169;162;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""162""}";6372656174654465004173736574;"162{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""162""}";74
170;163;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""163""}";6372656174654465004173736574;"163{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""163""}";74
171;164;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";6372656174654465004173736574;"164{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";74
172;165;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""165""}";6372656174654465004173736574;"165{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""165""}";74
173;166;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""166""}";6372656174654465004173736574;"166{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""166""}";74
174;167;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""167""}";6372656174654465004173736574;"167{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""167""}";74
175;168;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""168""}";6372656174654465004173736574;"168{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""168""}";74
176;169;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""169""}";6372656174654465004173736574;"169{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""169""}";74
177;170;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";6372656174654465004173736574;"170{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";74
178;171;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""171""}";6372656174654465004173736574;"171{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""171""}";74
179;172;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""172""}";6372656174654465004173736574;"172{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""172""}";74
180;173;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""173""}";6372656174654465004173736574;"173{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""173""}";74
181;174;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";6372656174654465004173736574;"174{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";74
182;175;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""175""}";6372656174654465004173736574;"175{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""175""}";74
183;176;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""176""}";6372656174654465004173736574;"176{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""176""}";74
184;177;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";6372656174654465004173736574;"177{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";74
185;178;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""178""}";6372656174654465004173736574;"178{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""178""}";74
186;179;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""179""}";6372656174654465004173736574;"179{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""179""}";74
187;180;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""180""}";6372656174654465004173736574;"180{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""180""}";74
188;181;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""181""}";6372656174654465004173736574;"181{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""181""}";74
189;182;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""182""}";6372656174654465004173736574;"182{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""182""}";74
190;183;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""183""}";6372656174654465004173736574;"183{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""183""}";74
191;184;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""184""}";6372656174654465004173736574;"184{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""184""}";74
192;185;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""185""}";6372656174654465004173736574;"185{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""185""}";74
193;186;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""186""}";6372656174654465004173736574;"186{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""186""}";74
194;187;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""187""}";6372656174654465004173736574;"187{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""187""}";74
195;188;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""188""}";6372656174654465004173736574;"188{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""188""}";74
196;189;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""189""}";6372656174654465004173736574;"189{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""189""}";74
197;190;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""190""}";6372656174654465004173736574;"190{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""190""}";74
198;191;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""191""}";6372656174654465004173736574;"191{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""191""}";74
199;192;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""192""}";6372656174654465004173736574;"192{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""192""}";74
200;193;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""193""}";6372656174654465004173736574;"193{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""193""}";74
201;194;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""194""}";6372656174654465004173736574;"194{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""194""}";74
202;195;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""195""}";6372656174654465004173736574;"195{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""195""}";74
203;196;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""196""}";6372656174654465004173736574;"196{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""196""}";74
204;197;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""197""}";6372656174654465004173736574;"197{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""197""}";74
205;198;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""198""}";6372656174654465004173736574;"198{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""198""}";74
206;199;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""199""}";6372656174654465004173736574;"199{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""199""}";74
207;176;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""176""}";74726107361637457697468500630657431;"176{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""176""}";74
208;147;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""147""}";74726107361637457697468500630657431;"147{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""147""}";74
209;81;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""81""}";7472610736163745769746850063065743233;"81{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""81""}";72
210;132;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";7472610736163745769746850063065743233;"132{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";74
211;60;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""60""}";74726107361637457697468500630657431;"60{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""60""}";72
212;18;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""18""}";7472610736163745769746850063065743233;"18{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""18""}";72
213;43;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""43""}";74726107361637457697468500630657431;"43{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""43""}";72
214;126;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""126""}";7472610736163745769746850063065743233;"126{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""126""}";74
215;110;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""110""}";74726107361637457697468500630657431;"110{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""110""}";74
216;162;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""162""}";7472610736163745769746850063065743233;"162{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""162""}";74
217;19;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""19""}";74726107361637457697468500630657431;"19{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""19""}";72
218;101;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""101""}";7472610736163745769746850063065743233;"101{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""101""}";74
219;127;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";74726107361637457697468500630657431;"127{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";74
220;166;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""166""}";7472610736163745769746850063065743233;"166{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""166""}";74
221;48;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""48""}";74726107361637457697468500630657431;"48{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""48""}";72
222;140;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""140""}";7472610736163745769746850063065743233;"140{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""140""}";74
