;chaincodename;key;value;function;total;size
5862;micro;|DEMOASSET|13|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|13|pocket2|100000.0;30
5862;micro;|DEMOASSET|13|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|13|pocket3|100000.0;30
5863;micro;|DEMOASSET|15|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|15|pocket1|100000.0;30
5864;micro;|DEMOASSET|103|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|103|pocket2|100000.0;31
5864;micro;|DEMOASSET|103|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|103|pocket3|100000.0;31
5865;micro;|DEMOASSET|70|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|70|pocket1|100000.0;30
5866;micro;|DEMOASSET|47|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|47|pocket2|100000.0;30
5866;micro;|DEMOASSET|47|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|47|pocket3|100000.0;30
5867;micro;|DEMOASSET|12|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|12|pocket1|100000.0;30
5868;micro;|DEMOASSET|193|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|193|pocket2|100000.0;31
5868;micro;|DEMOASSET|193|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|193|pocket3|100000.0;31
5869;micro;|DEMOASSET|189|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|189|pocket1|100000.0;31
5870;micro;|DEMOASSET|15|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|15|pocket2|100000.0;30
5870;micro;|DEMOASSET|15|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|15|pocket3|100000.0;30
5871;micro;|DEMOASSET|38|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|38|pocket1|100000.0;30
5872;micro;|DEMOASSET|7|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|7|pocket2|100000.0;29
5872;micro;|DEMOASSET|7|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|7|pocket3|100000.0;29
5873;micro;|DEMOASSET|90|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|90|pocket1|100000.0;30
5874;micro;|DEMOASSET|198|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|198|pocket2|100000.0;31
5874;micro;|DEMOASSET|198|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|198|pocket3|100000.0;31
5875;micro;|DEMOASSET|50|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|50|pocket1|100000.0;30
5876;micro;|DEMOASSET|5|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|5|pocket2|100000.0;29
5876;micro;|DEMOASSET|5|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|5|pocket3|100000.0;29
5877;micro;|DEMOASSET|143|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|143|pocket1|100000.0;31
5878;micro;|DEMOASSET|184|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|184|pocket2|100000.0;31
5878;micro;|DEMOASSET|184|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|184|pocket3|100000.0;31
5879;micro;|DEMOASSET|32|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|32|pocket1|100000.0;30
5880;micro;|DEMOASSET|101|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|101|pocket2|100000.0;31
5880;micro;|DEMOASSET|101|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|101|pocket3|100000.0;31
5881;micro;|DEMOASSET|102|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|102|pocket1|100000.0;31
5882;micro;|DEMOASSET|164|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|164|pocket2|100000.0;31
5882;micro;|DEMOASSET|164|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|164|pocket3|100000.0;31
5883;micro;|DEMOASSET|181|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|181|pocket1|100000.0;31
5884;micro;|DEMOASSET|166|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|166|pocket2|100000.0;31
5884;micro;|DEMOASSET|166|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|166|pocket3|100000.0;31
5885;micro;|DEMOASSET|56|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|56|pocket1|100000.0;30
5886;micro;|DEMOASSET|95|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|95|pocket2|100000.0;30
5886;micro;|DEMOASSET|95|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|95|pocket3|100000.0;30
5887;micro;|DEMOASSET|124|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|124|pocket1|100000.0;31
5888;micro;|DEMOASSET|107|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|107|pocket2|100000.0;31
5888;micro;|DEMOASSET|107|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|107|pocket3|100000.0;31
5889;micro;|DEMOASSET|116|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|116|pocket1|100000.0;31
5890;micro;|DEMOASSET|156|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|156|pocket2|100000.0;31
5890;micro;|DEMOASSET|156|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|156|pocket3|100000.0;31
5891;micro;|DEMOASSET|11|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|11|pocket1|100000.0;30
5892;micro;|DEMOASSET|167|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|167|pocket2|100000.0;31
5892;micro;|DEMOASSET|167|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|167|pocket3|100000.0;31
5893;micro;|DEMOASSET|58|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|58|pocket1|100000.0;30
5894;micro;|DEMOASSET|55|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|55|pocket2|100000.0;30
5894;micro;|DEMOASSET|55|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|55|pocket3|100000.0;30
5895;micro;|DEMOASSET|122|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|122|pocket1|100000.0;31
5896;micro;|DEMOASSET|40|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|40|pocket2|100000.0;30
5896;micro;|DEMOASSET|40|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|40|pocket3|100000.0;30
5897;micro;|DEMOASSET|181|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|181|pocket1|100000.0;31
5898;micro;|DEMOASSET|23|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|23|pocket2|100000.0;30
5898;micro;|DEMOASSET|23|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|23|pocket3|100000.0;30
5899;micro;|DEMOASSET|137|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|137|pocket1|100000.0;31
5900;micro;|DEMOASSET|91|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|91|pocket2|100000.0;30
5900;micro;|DEMOASSET|91|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|91|pocket3|100000.0;30
5901;micro;|DEMOASSET|137|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|137|pocket1|100000.0;31
5902;micro;|DEMOASSET|121|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|121|pocket2|100000.0;31
5902;micro;|DEMOASSET|121|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|121|pocket3|100000.0;31
5903;micro;|DEMOASSET|14|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|14|pocket1|100000.0;30
5904;micro;|DEMOASSET|147|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|147|pocket2|100000.0;31
5904;micro;|DEMOASSET|147|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|147|pocket3|100000.0;31
5905;micro;|DEMOASSET|171|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|171|pocket1|100000.0;31
5906;micro;|DEMOASSET|22|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|22|pocket2|100000.0;30
5906;micro;|DEMOASSET|22|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|22|pocket3|100000.0;30
5907;micro;|DEMOASSET|176|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|176|pocket1|100000.0;31
5908;micro;|DEMOASSET|93|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|93|pocket2|100000.0;30
5908;micro;|DEMOASSET|93|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|93|pocket3|100000.0;30
5909;micro;|DEMOASSET|165|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|165|pocket1|100000.0;31
5910;micro;|DEMOASSET|7|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|7|pocket2|100000.0;29
5910;micro;|DEMOASSET|7|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|7|pocket3|100000.0;29
5911;micro;|DEMOASSET|98|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|98|pocket1|100000.0;30
5912;micro;|DEMOASSET|191|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|191|pocket2|100000.0;31
5912;micro;|DEMOASSET|191|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|191|pocket3|100000.0;31
5913;micro;|DEMOASSET|2|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|2|pocket1|100000.0;29
5914;micro;|DEMOASSET|23|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|23|pocket2|100000.0;30
5914;micro;|DEMOASSET|23|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|23|pocket3|100000.0;30
5915;micro;|DEMOASSET|189|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|189|pocket1|100000.0;31
5916;micro;|DEMOASSET|40|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|40|pocket2|100000.0;30
5916;micro;|DEMOASSET|40|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|40|pocket3|100000.0;30
5917;micro;|DEMOASSET|194|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|194|pocket1|100000.0;31
5918;micro;|DEMOASSET|170|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket2|100000.0;31
5918;micro;|DEMOASSET|170|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket3|100000.0;31
5919;micro;|DEMOASSET|28|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|28|pocket1|100000.0;30
5920;micro;|DEMOASSET|18|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|18|pocket2|100000.0;30
5920;micro;|DEMOASSET|18|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|18|pocket3|100000.0;30
5921;micro;|DEMOASSET|120|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|120|pocket1|100000.0;31
5922;micro;|DEMOASSET|48|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|48|pocket2|100000.0;30
5922;micro;|DEMOASSET|48|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|48|pocket3|100000.0;30
5923;micro;|DEMOASSET|112|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|112|pocket1|100000.0;31
5924;micro;|DEMOASSET|19|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|19|pocket2|100000.0;30
5924;micro;|DEMOASSET|19|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|19|pocket3|100000.0;30
5925;micro;|DEMOASSET|61|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|61|pocket1|100000.0;30
5926;micro;|DEMOASSET|169|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|169|pocket2|100000.0;31
5926;micro;|DEMOASSET|169|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|169|pocket3|100000.0;31
5927;micro;|DEMOASSET|115|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|115|pocket1|100000.0;31
5928;micro;|DEMOASSET|61|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|61|pocket2|100000.0;30
5928;micro;|DEMOASSET|61|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|61|pocket3|100000.0;30
5929;micro;|DEMOASSET|110|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|110|pocket1|100000.0;31
5930;micro;|DEMOASSET|185|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|185|pocket2|100000.0;31
5930;micro;|DEMOASSET|185|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|185|pocket3|100000.0;31
5931;micro;|DEMOASSET|81|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|81|pocket1|100000.0;30
5932;micro;|DEMOASSET|102|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|102|pocket2|100000.0;31
5932;micro;|DEMOASSET|102|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|102|pocket3|100000.0;31
5933;micro;|DEMOASSET|54|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|54|pocket1|100000.0;30
5934;micro;|DEMOASSET|183|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|183|pocket2|100000.0;31
5934;micro;|DEMOASSET|183|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|183|pocket3|100000.0;31
5935;micro;|DEMOASSET|118|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|118|pocket1|100000.0;31
5936;micro;|DEMOASSET|17|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|17|pocket2|100000.0;30
5936;micro;|DEMOASSET|17|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|17|pocket3|100000.0;30
5937;micro;|DEMOASSET|45|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|45|pocket1|100000.0;30
5938;micro;|DEMOASSET|198|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|198|pocket2|100000.0;31
5938;micro;|DEMOASSET|198|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|198|pocket3|100000.0;31
5939;micro;|DEMOASSET|104|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|104|pocket1|100000.0;31
5940;micro;|DEMOASSET|45|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|45|pocket2|100000.0;30
5940;micro;|DEMOASSET|45|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|45|pocket3|100000.0;30
5941;micro;|DEMOASSET|129|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|129|pocket1|100000.0;31
5942;micro;|DEMOASSET|166|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|166|pocket2|100000.0;31
5942;micro;|DEMOASSET|166|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|166|pocket3|100000.0;31
5943;micro;|DEMOASSET|85|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|85|pocket1|100000.0;30
5944;micro;|DEMOASSET|158|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|158|pocket2|100000.0;31
5944;micro;|DEMOASSET|158|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|158|pocket3|100000.0;31
5945;micro;|DEMOASSET|134|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|134|pocket1|100000.0;31
5946;micro;|DEMOASSET|132|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|132|pocket2|100000.0;31
5946;micro;|DEMOASSET|132|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|132|pocket3|100000.0;31
5947;micro;|DEMOASSET|174|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|174|pocket1|100000.0;31
5948;micro;|DEMOASSET|149|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|149|pocket2|100000.0;31
5948;micro;|DEMOASSET|149|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|149|pocket3|100000.0;31
5949;micro;|DEMOASSET|30|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|30|pocket1|100000.0;30
5950;micro;|DEMOASSET|119|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|119|pocket2|100000.0;31
5950;micro;|DEMOASSET|119|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|119|pocket3|100000.0;31
5951;micro;|DEMOASSET|128|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|128|pocket1|100000.0;31
5952;micro;|DEMOASSET|198|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|198|pocket2|100000.0;31
5952;micro;|DEMOASSET|198|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|198|pocket3|100000.0;31
5953;micro;|DEMOASSET|6|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|6|pocket1|100000.0;29
5954;micro;|DEMOASSET|166|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|166|pocket2|100000.0;31
5954;micro;|DEMOASSET|166|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|166|pocket3|100000.0;31
5955;micro;|DEMOASSET|134|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|134|pocket1|100000.0;31
5956;micro;|DEMOASSET|37|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|37|pocket2|100000.0;30
5956;micro;|DEMOASSET|37|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|37|pocket3|100000.0;30
5957;micro;|DEMOASSET|34|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|34|pocket1|100000.0;30
5958;micro;|DEMOASSET|105|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|105|pocket2|100000.0;31
5958;micro;|DEMOASSET|105|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|105|pocket3|100000.0;31
5959;micro;|DEMOASSET|122|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|122|pocket1|100000.0;31
5960;micro;|DEMOASSET|72|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|72|pocket2|100000.0;30
5960;micro;|DEMOASSET|72|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|72|pocket3|100000.0;30
5961;micro;|DEMOASSET|54|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|54|pocket1|100000.0;30
5962;micro;|DEMOASSET|130|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|130|pocket2|100000.0;31
5962;micro;|DEMOASSET|130|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|130|pocket3|100000.0;31
5963;micro;|DEMOASSET|128|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|128|pocket1|100000.0;31
5964;micro;|DEMOASSET|187|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|187|pocket2|100000.0;31
5964;micro;|DEMOASSET|187|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|187|pocket3|100000.0;31
5965;micro;|DEMOASSET|164|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|164|pocket1|100000.0;31
5966;micro;|DEMOASSET|131|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|131|pocket2|100000.0;31
5966;micro;|DEMOASSET|131|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|131|pocket3|100000.0;31
5967;micro;|DEMOASSET|110|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|110|pocket1|100000.0;31
5968;micro;|DEMOASSET|5|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|5|pocket2|100000.0;29
5968;micro;|DEMOASSET|5|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|5|pocket3|100000.0;29
5969;micro;|DEMOASSET|2|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|2|pocket1|100000.0;29
5970;micro;|DEMOASSET|140|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|140|pocket2|100000.0;31
5970;micro;|DEMOASSET|140|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|140|pocket3|100000.0;31
5971;micro;|DEMOASSET|92|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|92|pocket1|100000.0;30
5972;micro;|DEMOASSET|11|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|11|pocket2|100000.0;30
5972;micro;|DEMOASSET|11|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|11|pocket3|100000.0;30
5973;micro;|DEMOASSET|17|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|17|pocket1|100000.0;30
5974;micro;|DEMOASSET|137|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|137|pocket2|100000.0;31
5974;micro;|DEMOASSET|137|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|137|pocket3|100000.0;31
5975;micro;|DEMOASSET|104|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|104|pocket1|100000.0;31
5976;micro;|DEMOASSET|163|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|163|pocket2|100000.0;31
5976;micro;|DEMOASSET|163|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|163|pocket3|100000.0;31
5977;micro;|DEMOASSET|180|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|180|pocket1|100000.0;31
5978;micro;|DEMOASSET|189|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|189|pocket2|100000.0;31
